Date,price_vs_SMA200,SMA50_vs_SMA200,RSI14,ATR14_pct,hvol20,vol_ratio,MACD_hist
2024-11-26,-0.08156844146666463,-0.058651022102165204,45.4122820835653,0.021916207934939314,0.2631259365355323,1.4639524179634316,0.1486698653276472
2024-11-27,-0.08165111201275604,-0.05934723557071912,45.1889514171978,0.0216024760640613,0.2598011894183222,1.1758462351340568,0.07027716107714882
2024-11-28,-0.08106534137521602,-0.05995608047434642,45.18895141719779,0.020059442059485493,0.24258445511162685,0.0,0.01958904153379279
2024-11-29,-0.09001674549529004,-0.06135763554073509,41.758930561900456,0.020735612575012906,0.24480581698178866,1.5361210476542906,-0.05707066929677351
2024-11-30,-0.08940624399411562,-0.06275263818476666,41.758930561900456,0.01925449739108341,0.24480581698178866,0.0,-0.09991137022624025
2024-12-01,-0.08875768006209722,-0.06411126385671097,41.758930561900456,0.01787917614886317,0.21436151353315583,0.0,-0.11908147237642397
2024-12-02,-0.08673657667856452,-0.06541367342254566,42.515810681826736,0.01804614393432051,0.21438446351845777,1.5546934771169825,-0.11575729358867348
2024-12-03,-0.06142408045410466,-0.06582310860017994,54.28758640651368,0.01868565905800603,0.23450124453364946,1.8269412363333666,0.012798525650349502
2024-12-04,-0.07950019790437066,-0.06564840226663758,46.48711889595099,0.01981051684137824,0.24592248604664363,1.9050739216841426,0.0063092507523119234
2024-12-05,-0.08199845902345129,-0.06547179219825751,45.28583399251465,0.019694171110161852,0.22895276123193112,1.638252110520776,-0.010469150702383856
2024-12-06,-0.09601787688778265,-0.06561337193160251,40.16298270569435,0.020191805569259754,0.23692635313899615,1.7783535679860645,-0.08767688123241962
2024-12-07,-0.09528400482307474,-0.06539872465310421,40.16298270569435,0.018749533742884055,0.23692635313899615,0.0,-0.12831353464305906
2024-12-08,-0.09465201886558618,-0.06529015020531906,40.16298270569435,0.017410281332678055,0.20527579827110984,0.0,-0.14360545239347
2024-12-09,-0.07836147438279269,-0.06498381090178378,47.98040095407357,0.017770550806075622,0.21537731738080418,1.5084181956610097,-0.06721581066642318
2024-12-10,-0.07482660215268583,-0.06493952171386688,49.32108793842731,0.017843751847611142,0.21421766553711213,1.4338171245600522,0.002159223904756924
2024-12-11,-0.05142082949686029,-0.06495655822054225,58.27107375727413,0.018292312932032043,0.22314992956516813,1.6622412583649124,0.15794680692104224
2024-12-12,-0.05457338524621103,-0.06467302211996172,56.5625184908782,0.01866300415572754,0.21526302823083004,1.6469989194988777,0.23364810344928305
2024-12-13,-0.037007453980000854,-0.06396964538633705,62.17971972394678,0.018574214508773983,0.22551405630912064,1.0999777311184111,0.35293169638779287
2024-12-14,-0.036451683181877824,-0.06356189046136726,62.17971972394678,0.017247484901004414,0.22551405630912064,0.0,0.41142567690449794
2024-12-15,-0.03593438361947298,-0.06319167186372081,62.17971972394678,0.01601552169378981,0.19033800387798466,0.0,0.4278138325898096
2024-12-16,-0.043312089297151725,-0.06302491609375614,57.90828035153091,0.016074413733786028,0.19304655958625733,1.0980884126291777,0.37896234266480955
2024-12-17,-0.05139235962700991,-0.06185577125641972,53.60109902230878,0.0168339046981298,0.19643239372569218,0.554383012071261,0.28772645970643934
2024-12-18,-0.04420967465673806,-0.06053587118033387,56.374477617251294,0.01692745809477654,0.19755469266149844,0.5382815999289411,0.24616559409247857
2024-12-19,-0.052828692203290145,-0.05973303055916565,51.89796237845308,0.017462885542526015,0.1967984408706809,1.5795433805781045,0.1626911452403908
2024-12-20,-0.05862200093292907,-0.05937553049708814,49.0790493442915,0.017852824668840677,0.19874794318419028,1.18021953045413,0.07099061398264706
